"family","scope","repeat_id","outer_fold","config_id","alpha","lambda_fraction","mean_metric","sd_metric","se_metric","n_valid","n_converged","failure_reasons","n_failed","one_se_threshold","eligible_one_se","selected_one_se"
"logistic","outer",3,6,20,1,0.001,0.473445873586138,0.064258789407948,0.028737404253603,5,5,"none",0,0.502183277839741,TRUE,FALSE
"continuous","outer",3,7,1,0,1,5.26511581496314,0.344134678100569,0.153901706729576,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,2,0.25,1,5.38377198435035,0.350392027010065,0.156700078233689,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,3,0.5,1,5.38377198435035,0.350392027010065,0.156700078233689,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,4,0.75,1,5.38377198435035,0.350392027010065,0.156700078233689,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,5,1,1,5.38377198435035,0.350392027010065,0.156700078233689,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,6,0,0.1,4.72565009039273,0.317268018184531,0.14188657114945,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,7,0.25,0.1,5.16076157791168,0.349887364078518,0.156474386109557,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,8,0.5,0.1,5.38377198435035,0.350392027010065,0.15670007823369,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,9,0.75,0.1,5.38377198435035,0.350392027010065,0.15670007823369,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,10,1,0.1,5.38377198435035,0.350392027010065,0.15670007823369,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,11,0,0.01,4.22940332097191,0.271845520704483,0.12157301273481,5,5,"none",0,4.3336745622295,TRUE,TRUE
"continuous","outer",3,7,12,0.25,0.01,4.25952077868267,0.324164665108137,0.14497084541705,5,5,"none",0,4.3336745622295,TRUE,FALSE
"continuous","outer",3,7,13,0.5,0.01,4.31987825628122,0.370358305660017,0.165629269497489,5,5,"none",0,4.3336745622295,TRUE,FALSE
"continuous","outer",3,7,14,0.75,0.01,4.40268801276848,0.390828405816305,0.174783776588627,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,15,1,0.01,4.4778280941097,0.383846063765744,0.171661178295184,5,5,"none",0,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,16,0,0.001,4.2226539835507,0.241071931308545,0.107810645174613,5,5,"none",0,4.3336745622295,TRUE,FALSE
"continuous","outer",3,7,17,0.25,0.001,4.2185915486456,0.250388622627867,0.111977196197691,5,5,"none",0,4.3336745622295,TRUE,FALSE
"continuous","outer",3,7,18,0.5,0.001,4.2167751905009,0.261394941712174,0.116899371728603,5,5,"none",0,4.3336745622295,TRUE,FALSE
"continuous","outer",3,7,19,0.75,0.001,,,,2,2,"kkt_not_met",3,4.3336745622295,FALSE,FALSE
"continuous","outer",3,7,20,1,0.001,4.2177361657931,0.284690833857517,0.127317611415301,5,5,"none",0,4.3336745622295,TRUE,FALSE
"logistic","outer",3,7,1,0,1,0.645066597195026,0.00703111937018959,0.00314441217393189,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,6,0,0.1,0.529414561429072,0.0235470862148712,0.0105305770897,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,7,0.25,0.1,0.620192642921541,0.0108147679261841,0.00483651124876641,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,8,0.5,0.1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,9,0.75,0.1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,10,1,0.1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,11,0,0.01,0.471585763703888,0.038424872730066,0.0171841254902411,5,5,"none",0,0.48876988919413,TRUE,TRUE
"logistic","outer",3,7,12,0.25,0.01,0.482245249017301,0.0330246934469073,0.0147690918966753,5,5,"none",0,0.48876988919413,TRUE,FALSE
"logistic","outer",3,7,13,0.5,0.01,0.49804877195987,0.0321799885856861,0.0143913283985523,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,14,0.75,0.01,0.513568551931829,0.0310906594997401,0.0139041656213437,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,15,1,0.01,0.523720237097402,0.0312296797654535,0.0139663373742207,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,16,0,0.001,0.489430596902972,0.0605246474680329,0.0270674452105464,5,5,"none",0,0.48876988919413,FALSE,FALSE
"logistic","outer",3,7,17,0.25,0.001,0.485339042182474,0.0590726823929754,0.0264181066887896,5,5,"none",0,0.48876988919413,TRUE,FALSE
"logistic","outer",3,7,18,0.5,0.001,0.482346333829996,0.0586567382053189,0.0262320907931004,5,5,"none",0,0.48876988919413,TRUE,FALSE
"logistic","outer",3,7,19,0.75,0.001,0.480655897238938,0.0582104683468371,0.0260325128451255,5,5,"none",0,0.48876988919413,TRUE,FALSE
"logistic","outer",3,7,20,1,0.001,0.479967862516783,0.057329629104655,0.0256385895605718,5,5,"none",0,0.48876988919413,TRUE,FALSE
"continuous","outer",3,8,1,0,1,5.16696458493313,0.466601939723677,0.20867073113108,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,2,0.25,1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,3,0.5,1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,4,0.75,1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,5,1,1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,6,0,0.1,4.65107412206034,0.44586031407915,0.199394794150077,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,7,0.25,0.1,5.07567369677449,0.471393220930211,0.210813457226505,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,8,0.5,0.1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,9,0.75,0.1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,10,1,0.1,5.2806109227334,0.469685040716848,0.210049535811526,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,11,0,0.01,4.17958547146034,0.365946217730542,0.163656123790886,5,5,"none",0,4.29686353980088,TRUE,TRUE
"continuous","outer",3,8,12,0.25,0.01,4.20255378089748,0.408649526089302,0.182753623861751,5,5,"none",0,4.29686353980088,TRUE,FALSE
"continuous","outer",3,8,13,0.5,0.01,4.26352635946264,0.448638190825454,0.200637098397648,5,5,"none",0,4.29686353980088,TRUE,FALSE
"continuous","outer",3,8,14,0.75,0.01,4.31135353582481,0.464642965742316,0.207794651333385,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,15,1,0.01,4.37655783460869,0.466084674851091,0.208439403247585,5,5,"none",0,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,16,0,0.001,4.15795497878299,0.365212778274778,0.163328119694792,5,5,"none",0,4.29686353980088,TRUE,FALSE
"continuous","outer",3,8,17,0.25,0.001,4.14928318081045,0.361046497453019,0.161464902268631,5,5,"none",0,4.29686353980088,TRUE,FALSE
"continuous","outer",3,8,18,0.5,0.001,4.14266711164717,0.360011587456674,0.161002076448147,5,5,"none",0,4.29686353980088,TRUE,FALSE
"continuous","outer",3,8,19,0.75,0.001,,,,4,4,"kkt_not_met",1,4.29686353980088,FALSE,FALSE
"continuous","outer",3,8,20,1,0.001,4.13532596512006,0.361208997906754,0.161537574680816,5,5,"none",0,4.29686353980088,TRUE,FALSE
"logistic","outer",3,8,1,0,1,0.647965434478942,0.00539013202254364,0.0024105403220212,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,2,0.25,1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,3,0.5,1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,4,0.75,1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,5,1,1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,6,0,0.1,0.53993896511791,0.0116603067031331,0.00521464768534042,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,7,0.25,0.1,0.624307978347004,0.00977613300250283,0.00437201959013509,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,8,0.5,0.1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,9,0.75,0.1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,10,1,0.1,0.692624627826332,0.000165106917391479,0.0000738380581685581,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,11,0,0.01,0.484185490531571,0.0166294287057275,0.0074369066025986,5,5,"none",0,0.488216485930582,TRUE,TRUE
"logistic","outer",3,8,12,0.25,0.01,0.492126231781648,0.0119461176684762,0.00534246623478481,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,13,0.5,0.01,0.507282195137773,0.0173935724862607,0.00777864209016981,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,14,0.75,0.01,0.525714411034584,0.0225790871967445,0.0100976747683632,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,15,1,0.01,0.534985470431757,0.0238345538985592,0.0106591365461122,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,16,0,0.001,0.488893443932873,0.0262200383545023,0.0117259576266638,5,5,"none",0,0.488216485930582,FALSE,FALSE
"logistic","outer",3,8,17,0.25,0.001,0.485160444443042,0.0244158113208432,0.0109190827678429,5,5,"none",0,0.488216485930582,TRUE,FALSE
"logistic","outer",3,8,18,0.5,0.001,0.482203667731187,0.0233190646544139,0.0104286027477964,5,5,"none",0,0.488216485930582,TRUE,FALSE
"logistic","outer",3,8,19,0.75,0.001,0.479751034785123,0.0230777435458966,0.0103206806671864,5,5,"none",0,0.488216485930582,TRUE,FALSE
"logistic","outer",3,8,20,1,0.001,0.478147512076571,0.0225149100012355,0.0100689738540105,5,5,"none",0,0.488216485930582,TRUE,FALSE
"continuous","outer",3,9,1,0,1,5.2101457947975,0.205738991278148,0.092009274024035,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,2,0.25,1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,3,0.5,1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,4,0.75,1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,5,1,1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,6,0,0.1,4.69101065185933,0.146128661173302,0.0653507239689074,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,7,0.25,0.1,5.11557095255177,0.206976475105884,0.0925626936160098,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,8,0.5,0.1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,9,0.75,0.1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,10,1,0.1,5.32527979583849,0.217644299350304,0.0973334896525186,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,11,0,0.01,4.23181290495886,0.123080409635671,0.055043232528776,5,5,"none",0,4.27149367499131,TRUE,TRUE
"continuous","outer",3,9,12,0.25,0.01,4.27927646462513,0.102718287273359,0.0459370145751163,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,13,0.5,0.01,4.32336401477608,0.0948478516896097,0.0424172487795571,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,14,0.75,0.01,4.3855921177799,0.124622943040719,0.0557330744390264,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,15,1,0.01,4.45488859111202,0.127809538399003,0.0571581632066083,5,5,"none",0,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,16,0,0.001,4.21333122419196,0.186492833897889,0.0834021307824515,5,5,"none",0,4.27149367499131,TRUE,FALSE
"continuous","outer",3,9,17,0.25,0.001,4.20675615197339,0.180351540631822,0.080655660939914,5,5,"none",0,4.27149367499131,TRUE,FALSE
"continuous","outer",3,9,18,0.5,0.001,4.20238194578682,0.17473052299185,0.0781418654307732,5,5,"none",0,4.27149367499131,TRUE,FALSE
"continuous","outer",3,9,19,0.75,0.001,,,,1,1,"kkt_not_met",4,4.27149367499131,FALSE,FALSE
"continuous","outer",3,9,20,1,0.001,4.19912294142248,0.161825879841432,0.072370733568831,5,5,"none",0,4.27149367499131,TRUE,FALSE
"logistic","outer",3,9,1,0,1,0.647406209785116,0.00360444884072306,0.00161195852585541,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,2,0.25,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,3,0.5,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,4,0.75,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,5,1,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,6,0,0.1,0.536654024448629,0.00705361179134025,0.00315447109046617,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,7,0.25,0.1,0.624380052843546,0.00521803170646593,0.00233357472088141,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,8,0.5,0.1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,9,0.75,0.1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,10,1,0.1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,11,0,0.01,0.480494500708539,0.0217187006710627,0.0097128982166933,5,5,"none",0,0.490207398925233,TRUE,TRUE
"logistic","outer",3,9,12,0.25,0.01,0.488739526459028,0.0184840525731789,0.0082663196106616,5,5,"none",0,0.490207398925233,TRUE,FALSE
"logistic","outer",3,9,13,0.5,0.01,0.506025415414805,0.0220839578540346,0.00987624619477233,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,14,0.75,0.01,0.521549022768259,0.0210177434708337,0.00939942062688728,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,15,1,0.01,0.530496160084581,0.0172627650433176,0.00772014322329307,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,16,0,0.001,0.49057013956205,0.0417126841287375,0.0186544794471667,5,5,"none",0,0.490207398925233,FALSE,FALSE
"logistic","outer",3,9,17,0.25,0.001,0.48643742645782,0.0382226708364366,0.0170936980543742,5,5,"none",0,0.490207398925233,TRUE,FALSE
"logistic","outer",3,9,18,0.5,0.001,0.483129502591605,0.0342712434725527,0.0153265660156148,5,5,"none",0,0.490207398925233,TRUE,FALSE
"logistic","outer",3,9,19,0.75,0.001,0.480940924286945,0.0298114663184284,0.0133320930393903,5,5,"none",0,0.490207398925233,TRUE,FALSE
"logistic","outer",3,9,20,1,0.001,0.480599590074509,0.026293307791431,0.0117587247149929,5,5,"none",0,0.490207398925233,TRUE,FALSE
"continuous","outer",3,10,1,0,1,5.21041907656487,0.163651937776664,0.0731873715036373,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,2,0.25,1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,3,0.5,1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,4,0.75,1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,5,1,1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,6,0,0.1,4.6922296774516,0.14988851441685,0.067032181456507,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,7,0.25,0.1,5.11005095622448,0.144365099995034,0.06456203543349,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,8,0.5,0.1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,9,0.75,0.1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,10,1,0.1,5.32505489329409,0.171778931994054,0.0768218738082038,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,11,0,0.01,4.23936663684918,0.169806973672229,0.0759399872369244,5,5,"none",0,4.31530662408611,TRUE,TRUE
"continuous","outer",3,10,12,0.25,0.01,4.28949456031949,0.152097284910875,0.0680199736507738,5,5,"none",0,4.31530662408611,TRUE,FALSE
"continuous","outer",3,10,13,0.5,0.01,4.34350909464694,0.144541571150598,0.0646409557334718,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,14,0.75,0.01,4.39047911699293,0.145471456876823,0.0650568132725011,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,15,1,0.01,4.43986958133381,0.153212025049038,0.06851850059601,5,5,"none",0,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,16,0,0.001,4.25179446948289,0.230761644251433,0.103199744629165,5,5,"none",0,4.31530662408611,TRUE,FALSE
"continuous","outer",3,10,17,0.25,0.001,4.2493974933842,0.223807356398562,0.100089692554341,5,5,"none",0,4.31530662408611,TRUE,FALSE
"continuous","outer",3,10,18,0.5,0.001,4.24919598027706,0.217608355188122,0.0973174149345119,5,5,"none",0,4.31530662408611,TRUE,FALSE
"continuous","outer",3,10,19,0.75,0.001,,,,1,1,"kkt_not_met",4,4.31530662408611,FALSE,FALSE
"continuous","outer",3,10,20,1,0.001,,,,4,4,"kkt_not_met",1,4.31530662408611,FALSE,FALSE
"logistic","outer",3,10,1,0,1,0.647383727604503,0.00676349124746975,0.00302472523891344,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,2,0.25,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,3,0.5,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,4,0.75,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,5,1,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,6,0,0.1,0.537646830138874,0.0218709202936086,0.00978097290139769,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,7,0.25,0.1,0.621196052376833,0.0131530368750191,0.00588221691262083,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,8,0.5,0.1,0.692683447702587,0.000148862115084379,0.0000665731617206134,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,9,0.75,0.1,0.692683447702587,0.000148862115084379,0.0000665731617206134,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,10,1,0.1,0.692683447702587,0.000148862115084379,0.0000665731617206134,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,11,0,0.01,0.48580859150967,0.0316422699858749,0.0141508533301635,5,5,"none",0,0.499959444839833,TRUE,TRUE
"logistic","outer",3,10,12,0.25,0.01,0.496043071125878,0.0270863265428906,0.0121133734821321,5,5,"none",0,0.499959444839833,TRUE,FALSE
"logistic","outer",3,10,13,0.5,0.01,0.509890056482006,0.0277069349239775,0.0123909179876353,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,14,0.75,0.01,0.520872732663026,0.0301571090166104,0.0134866691532026,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,15,1,0.01,0.52617099255838,0.0322128014231142,0.0144060027455571,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,16,0,0.001,0.501920898986383,0.052919855213119,0.0236664787231961,5,5,"none",0,0.499959444839833,FALSE,FALSE
"logistic","outer",3,10,17,0.25,0.001,0.498708670606742,0.0499513288729477,0.0223389133852718,5,5,"none",0,0.499959444839833,TRUE,FALSE
"logistic","outer",3,10,18,0.5,0.001,0.49565898298247,0.0461747292732673,0.020649966699535,5,5,"none",0,0.499959444839833,TRUE,FALSE
"logistic","outer",3,10,19,0.75,0.001,0.491915726238959,0.0420099343195693,0.0187874137737716,5,5,"none",0,0.499959444839833,TRUE,FALSE
"logistic","outer",3,10,20,1,0.001,0.490046414312321,0.0373628922660659,0.0167091933885849,5,5,"none",0,0.499959444839833,TRUE,FALSE
"continuous","outer",4,1,1,0,1,5.28944299881831,0.429694673312971,0.192165299819473,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,2,0.25,1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,3,0.5,1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,4,0.75,1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,5,1,1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,6,0,0.1,4.75364258959737,0.294125848234551,0.131537078118448,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,7,0.25,0.1,5.19291239198195,0.422503586670593,0.188949348106584,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,8,0.5,0.1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,9,0.75,0.1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,10,1,0.1,5.40587983839023,0.454572207572105,0.203290871362674,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,11,0,0.01,4.22327563105703,0.168243560225662,0.075240807488232,5,5,"none",0,4.27252398691178,TRUE,TRUE
"continuous","outer",4,1,12,0.25,0.01,4.28537668577616,0.18780853622186,0.0839905307493622,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,13,0.5,0.01,4.35751620672256,0.214784727556926,0.0960546502692118,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,14,0.75,0.01,4.427864806896,0.240251159499693,0.107443584862892,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,15,1,0.01,4.50431727459025,0.243586875870901,0.108935362574828,5,5,"none",0,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,16,0,0.001,4.16098685287186,0.26440232031079,0.11824431232472,5,5,"none",0,4.27252398691178,TRUE,FALSE
"continuous","outer",4,1,17,0.25,0.001,4.15736202417897,0.25750997709287,0.115161962732814,5,5,"none",0,4.27252398691178,TRUE,FALSE
"continuous","outer",4,1,18,0.5,0.001,4.15818311094783,0.254618324749361,0.113868776491338,5,5,"none",0,4.27252398691178,TRUE,FALSE
"continuous","outer",4,1,19,0.75,0.001,,,,0,0,"kkt_not_met",5,4.27252398691178,FALSE,FALSE
"continuous","outer",4,1,20,1,0.001,4.17050683265992,0.25587268882005,0.114429745157457,5,5,"none",0,4.27252398691178,TRUE,FALSE
"logistic","outer",4,1,1,0,1,0.647347414646543,0.0065664363372472,0.0029365996040019,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,6,0,0.1,0.53517633351777,0.0283010883233913,0.0126566314656657,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,7,0.25,0.1,0.623166403792938,0.00789055394922443,0.00352876300211905,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,8,0.5,0.1,0.692679840605181,0.000154558200041559,0.0000691205283545871,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,9,0.75,0.1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
"logistic","outer",4,1,10,1,0.1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,"none",0,0.504860043089087,FALSE,FALSE
