"tree_id","repeat_id","outer_fold","fit_origin","node","depth","node_n","variable","split_role","split_rank","count","ncat","improve","index","adjusted_agreement","split_type","cutpoint","left_levels","right_levels","left_rule","right_rule"
5,1,5,"outer_training_saved_hyperparameters",1,0,553,"imc","surrogate",1,0,1,0.7124773960217,13.8495134862118,0.00624999999999976,"continuous",13.8495134862118,,,"imc >= 13.849513486211798","imc < 13.849513486211798"
5,1,5,"outer_training_saved_hyperparameters",2,1,393,"imc","surrogate",1,0,-1,0.847328244274809,14.7005487322722,0.0163934426229506,"continuous",14.7005487322722,,,"imc < 14.700548732272217","imc >= 14.700548732272217"
5,1,5,"outer_training_saved_hyperparameters",2,1,393,"cifose_toracica","surrogate",2,0,-1,0.847328244274809,2.5,0.0163934426229506,"continuous",2.5,,,"cifose_toracica < 2.5","cifose_toracica >= 2.5"
6,1,6,"outer_training_saved_hyperparameters",1,0,553,"lenke","surrogate",1,0,6,0.629294755877034,4,0.0723981900452488,"categorical",,"1 | 3 | 4 | 5 | 6","2","lenke in {1 | 3 | 4 | 5 | 6}","lenke in {2}"
6,1,6,"outer_training_saved_hyperparameters",1,0,553,"imc","surrogate",2,0,1,0.613019891500904,14.6055076557158,0.0316742081447965,"continuous",14.6055076557158,,,"imc >= 14.605507655715773","imc < 14.605507655715773"
6,1,6,"outer_training_saved_hyperparameters",1,0,553,"lordose_lombar","surrogate",3,0,1,0.605786618444846,33.5,0.0135746606334842,"continuous",33.5,,,"lordose_lombar >= 33.5","lordose_lombar < 33.5"
6,1,6,"outer_training_saved_hyperparameters",1,0,553,"cifose_toracica","surrogate",4,0,1,0.603978300180832,2.5,0.00904977375565631,"continuous",2.5,,,"cifose_toracica >= 2.5","cifose_toracica < 2.5"
6,1,6,"outer_training_saved_hyperparameters",1,0,553,"risser","surrogate",5,0,5,0.603978300180832,5,0.00904977375565631,"categorical",,"0 | 1 | 3 | 4","2","risser in {0 | 1 | 3 | 4}","risser in {2}"
6,1,6,"outer_training_saved_hyperparameters",3,1,221,"idade","surrogate",1,0,-1,0.746606334841629,10.5,0.0508474576271189,"continuous",10.5,,,"idade < 10.5","idade >= 10.5"
6,1,6,"outer_training_saved_hyperparameters",3,1,221,"lordose_lombar","surrogate",2,0,1,0.742081447963801,71.5,0.0338983050847461,"continuous",71.5,,,"lordose_lombar >= 71.5","lordose_lombar < 71.5"
6,1,6,"outer_training_saved_hyperparameters",3,1,221,"lenke","surrogate",3,0,6,0.742081447963801,7,0.0338983050847461,"categorical",,"1","2 | 3 | 4 | 5 | 6","lenke in {1}","lenke in {2 | 3 | 4 | 5 | 6}"
6,1,6,"outer_training_saved_hyperparameters",3,1,221,"cifose_toracica","surrogate",4,0,1,0.737556561085973,56.5,0.0169491525423732,"continuous",56.5,,,"cifose_toracica >= 56.5","cifose_toracica < 56.5"
6,1,6,"outer_training_saved_hyperparameters",6,2,59,"idade","surrogate",1,0,-1,0.694915254237288,11.5,0.181818181818182,"continuous",11.5,,,"idade < 11.5","idade >= 11.5"
6,1,6,"outer_training_saved_hyperparameters",6,2,59,"cifose_toracica","surrogate",2,0,1,0.694915254237288,40.5,0.181818181818182,"continuous",40.5,,,"cifose_toracica >= 40.5","cifose_toracica < 40.5"
6,1,6,"outer_training_saved_hyperparameters",6,2,59,"lordose_lombar","surrogate",3,0,-1,0.694915254237288,48.5,0.181818181818182,"continuous",48.5,,,"lordose_lombar < 48.5","lordose_lombar >= 48.5"
6,1,6,"outer_training_saved_hyperparameters",6,2,59,"imc","surrogate",4,0,-1,0.661016949152542,15.8393962241586,0.090909090909091,"continuous",15.8393962241586,,,"imc < 15.839396224158602","imc >= 15.839396224158602"
